ytrue,yhat
25770.0,16459.57794931471
25287.0,18129.925547011047
22252.0,17042.408703137437
24725.0,14930.100663809959
24837.0,14388.159034864988
21033.0,15790.898075824094
17042.0,15361.581793514255
16593.0,17392.43471935146
19183.0,17141.607915212557
16982.0,16969.0822576182
20854.0,17871.172756393255
19036.0,18509.6469234678
17830.0,19462.05079860868
17258.0,16714.803793637973
22483.0,18515.774040968558
18780.0,17059.550104947528
16807.0,15857.515906247376
17866.0,16504.457516193826
17629.0,18904.966312972105
17602.0,18383.460426827813
14919.000000000002,16747.45178148477
17794.0,16553.266554727794
17687.0,16026.947447815612
17666.0,16133.574627920832
14521.999999999998,17215.293360641615
14926.0,16915.49397883356
15962.0,18191.433575288604
17602.0,17498.035098284465
15378.0,17344.08797346134
17296.0,16945.873340002323
18423.0,17455.34132971688
12030.0,15366.347856954046
19888.0,16285.402655619831
15360.000000000002,17288.67219029785
15953.999999999998,17165.174980800046
16789.0,16649.414955549342
18041.0,16649.845721129153
22048.0,17185.04871009854
21579.0,16512.756458852684
24036.0,15983.349463332577
22874.0,15071.025833918773
16243.000000000002,16131.568479380932
15076.0,16519.146658179878
15485.999999999998,16521.731801300466
11280.0,16118.644050088256
12754.0,16509.084241164906
12276.0,16869.97768557823
14107.999999999998,17358.84405891444
13674.0,17318.597089254505
10264.0,17917.20438166379
12641.0,17666.433687695982
14014.0,16055.247124817994
13668.000000000002,15656.14443472737
13401.999999999998,16049.93674585476
13478.0,16513.937349710246
12197.0,15799.071992724466
9915.0,17589.74024742906
12737.0,17025.436818262828
14567.0,15489.712562856148
13490.0,16183.692153099972
13885.0,17544.76539525529
15190.0,17107.597505281305
10809.0,16326.07060651928
14830.0,16270.561932294013
13632.0,15745.481483952268
13605.0,15726.83162991448
13436.000000000002,15887.533315328592
14757.999999999998,15869.498907442192
11627.0,15993.951045862037
9600.0,17142.85988583522
16211.999999999998,17521.146619507446
14983.0,16278.99557453282
13732.0,16053.960270458285
13634.0,16099.66152332987
13735.0,17167.93159471295
9429.0,14232.876205665994
14723.0,13959.545685369472
12821.0,13983.618799915886
15556.0,14530.948122797134
16775.0,14583.601394530157
11627.0,14567.614097706437
12502.0,13673.745957589268
10810.0,14237.312039229526
12593.0,14938.162999654674
13969.0,14844.011202084506
14282.0,14686.569568094857
16477.0,14351.60549949911
12231.0,14025.073054818944
14015.0,14602.548281420572
15975.0,14252.592662156567
11842.0,14475.545119309045
13108.0,14465.395455864902
11946.0,13617.524260005624
13271.0,13836.214948624483
13488.000000000002,13369.039841894226
12994.000000000002,14832.881869079767
13343.0,13906.809021737237
13179.0,13588.424856584146
13204.0,13825.909588765877
9862.0,13925.966413239415
15043.999999999998,13226.036181851949
13265.0,13274.547689568693
11076.0,13656.862513512751
13005.0,13932.380155351673
9097.0,13927.909477604835
15698.000000000002,13319.863390317341
10038.0,13907.508956295444
13859.0,14252.830176957983
15480.0,13973.995018167248
11622.0,14317.864082258111
14972.0,14607.050085114033
9841.0,13259.908781915085
13312.0,14439.386870744958
17397.0,14398.00783420568
16332.0,13539.89609733017
16555.0,13845.332443800264
16903.0,14439.593602380659
14970.000000000002,14925.862671056546
13298.999999999998,14150.484199864204
10060.0,13883.336599739176
13098.000000000002,13931.404033029761
13438.0,13742.31278555181
12192.0,14838.655212158825
9147.0,14232.93614828867
12634.0,13338.12636337253
10962.0,13837.640642880215
11100.0,13247.963097960906
13193.999999999998,14145.121909385924
12869.0,14021.87493464846
12300.0,12809.884559418444
13375.999999999998,13779.066335280748
12167.0,13750.347093078966
8381.0,13379.210047708928
13508.999999999998,12889.178863907759
8221.0,13844.896292588903
13423.0,13327.975960769838
12540.0,11683.06396822163
11979.0,12060.954324441154
11883.0,12410.46218507936
12558.0,12198.195474580854
13389.0,12445.796544927845
13269.0,11737.694811988502
10303.0,12545.857878163502
8053.999999999999,13292.150008727458
11955.0,13646.600544975563
10193.0,13381.360545041454
10321.0,13449.025992355666
13305.000000000002,13404.300159804308
13184.0,12967.67948729524
8459.0,12512.813396994763
8383.0,11359.164004086557
10484.0,11053.133898663164
10076.0,11509.394305256914
9097.0,11686.118065749815
13771.000000000002,10989.559842691411
14551.000000000002,11978.400594396737
7682.0,11271.589213390205
8538.0,11659.249260191395
13554.0,13317.816654056543
8515.0,13546.722403693368
8518.0,13393.707434891834
12555.0,10374.593757552333
9578.0,9932.642610330586
11781.0,9646.146138621652
4143.0,10200.07446156608
9250.0,11782.442987629342
16125.0,12164.081474843346
14425.000000000002,12973.804113049737
9385.0,11238.993057392856
18544.0,10690.6200588405
7780.0,10563.505866165655
14546.999999999998,9980.436181819168
8182.0,10868.711321529401
11378.0,10650.674126669961
8899.0,10961.962707964218
12063.0,11794.891524207429
12337.0,11156.85039764903
10113.0,11117.41911501955
13799.000000000002,10928.74091348897
13839.0,11180.988998906123
9453.0,10155.484601266497
5076.0,9410.448573804939
12204.0,10112.994099130317
11974.0,10263.94943865313
8681.0,11034.128875159098
8492.0,11478.724677881224
13177.0,10108.813976366886
13584.999999999998,9859.586670732284
12395.0,9856.115857273351
11079.0,10032.462654245826
9044.0,10405.055069325512
10713.0,10598.265822123105
10689.0,10797.113473088382
9778.0,11803.075397575603
10976.0,12115.489711276785
12142.0,11734.238931645568
16025.0,11524.851624043147
13361.0,11488.672975669293
8063.0,10111.731340158756
8128.0,10136.674041664784
12335.0,11611.620582738013
9948.0,10346.088306951082
10056.0,11431.205470310251
9583.0,11688.898623057941
13522.0,11352.148394942491
12371.0,10935.275104130718
8223.0,11881.769292276487
7962.999999999999,10329.896837834976
10705.0,9878.128911138368
7245.0,9130.179457871427
7793.999999999999,9255.619666124736
11060.0,10358.481667222959
7266.0,11208.17537853036
9257.0,10616.557134492368
10848.0,10032.58687577705
11434.0,10695.269422111709
10376.0,11113.312944023766
8305.0,11117.023384779528
10571.0,9794.78550963851
6500.0,10368.449282715108
6619.0,11068.783986124145
10132.0,10478.215573835712
13267.0,11820.889021332705
14121.0,10180.062186426514
9292.0,9853.753849079085
9157.0,10791.483370312633
7420.000000000001,10834.119153900932
9034.0,12348.463041033585
8418.0,10836.40041739101
8586.0,10122.016611704868
10114.0,10214.529022598135
13445.0,11262.886361335133
11477.0,11033.295478352678
5866.0,12250.435513369008
8348.0,10127.138867635354
13313.0,10055.01571393311
10085.0,11009.40007483221
8700.0,11867.929806356618
13090.999999999998,12167.676681605308
7222.999999999999,12143.30482511131
11232.0,11860.093313043997
11700.0,11414.291814534032
11052.0,11693.743934057951
7493.999999999999,11608.674857823396
13439.0,11789.632344712554
12627.0,11450.889148702812
14123.0,12374.769131512296
11891.0,10784.02504773915
11532.0,11531.424436442243
11147.0,12249.30246187504
13931.000000000002,12258.326077252837
10450.0,11733.91675572166
10428.0,11450.137570232582
10943.0,11591.552388589653
8225.0,11488.281478877849
8317.0,11840.468038352861
11869.0,11531.57091838243
13631.0,13560.755897590268
6481.999999999999,12371.236089603279
13467.0,13018.633878665167
13255.0,13716.652305288195
7557.0,12020.872403332689
8440.0,10426.06118481198
13534.999999999998,11023.17625792939
8717.0,11686.375905628247
13091.999999999998,10944.225155134536
13818.999999999998,11452.665284922192
11418.0,11314.611717781601
8952.0,10836.40863832032
8468.0,11484.887802447178
12935.999999999998,12502.223452347534
10695.0,11293.415845816427
8111.0,11146.681896184926
9850.0,10182.41292729038
15732.0,10148.186566641742
8348.0,8396.907438751447
7207.0,9014.572718648555
12108.0,10557.029759353112
12372.0,12062.427256337685
15761.0,11638.646042491546
11201.0,9787.010258588018
13479.0,10742.800512451322
12856.0,10868.092393309475
8111.0,9500.915065354811
12429.0,10066.498698590409
9874.0,10738.724636225743
11737.0,11842.311259504228
9041.0,11823.513839594447
13350.999999999998,11229.840267842099
8311.0,11328.496787186794
8169.0,9895.1819519667
13197.999999999998,12044.140867573953
9558.0,11500.69344035242
8645.0,10823.561267342859
13868.0,10974.896531466497
9282.0,11809.507687024365
8429.0,13942.808604547692
10946.0,12454.715761703857
12853.0,11022.954965089137
12768.0,12762.35918804664
11543.0,11627.914047343855
11583.0,11955.040303405156
12162.0,11003.47610687981
9818.0,11257.36543692715
10131.0,10714.583039159874
13148.000000000002,11389.310731618005
12946.0,11609.805846442478
11910.0,12006.642870560152
10786.0,11611.791365533913
10643.0,12045.480738453341
4945.0,11653.454471619789
10043.0,11755.550786556365
13333.000000000002,12190.392425769973
14857.999999999998,12274.639200385644
13203.0,12633.831799516895
16874.0,12257.459770001384
18929.0,12734.762231665793
17617.0,12800.45244524649
7312.999999999999,11264.53233845319
13633.0,11840.856698312007
8435.0,10790.059019392318
11381.0,12153.953679455468
13676.0,12234.80247226661
13867.0,12613.803301703756
10064.0,11980.578782404475
8345.0,11375.372790273495
13399.0,11516.406292176305
13652.0,12343.269303464087
12523.0,12327.75565475606
12052.0,12714.32047383839
9315.0,12368.05652552657
8232.0,13155.793711201006
8151.0,11542.1252457832
12046.0,11130.727679301706
14116.0,10842.707524296347
12618.0,13474.660059121246
8727.0,11085.112523594991
15048.000000000002,11299.272164592716
8451.0,10528.211642593365
12800.0,10896.014481612554
13539.000000000002,11374.528570239345
13739.999999999998,12364.23520395355
11388.0,13498.531435219516
13973.999999999998,13734.016593228349
13461.000000000002,15591.048336608255
15726.0,14335.73710368982
20254.0,11661.866615091747
15755.0,13479.585197888746
17974.0,14277.264552168315
11158.0,12730.513356888187
16500.0,13654.676632181183
15054.0,17888.111022372177
22877.0,17675.730253998554
20141.0,16831.394061463143
19295.0,17976.713619156362
16505.0,18385.21886640753
18582.0,17521.12360878212
21097.0,17874.5652980401
26594.999999999996,17644.49828991127
26479.0,20661.22591569486
27042.0,21014.45312275413
28423.999999999996,19385.836303355794
27896.999999999996,17410.64433111086
28055.999999999996,16248.929902102149
26888.0,21826.29838909471
21394.0,17321.045735804342
20482.0,20544.973377890074
18974.0,20901.582407489546
21834.0,17286.380113854193
20292.0,16979.604777081695
19755.0,18429.840029730618
24364.0,18769.96186735691
17907.0,18279.154524410624
19927.0,18874.57634529753
17754.0,17199.17149695795
19481.0,16029.630176958979
15779.0,16489.84296770809
22869.0,20886.99414239283
17548.0,18272.008100076197
20229.0,20026.8594605192
16100.0,18537.585535612812
16741.0,18770.818017700716
17471.0,18037.371748762936
20191.0,17577.801429785017
15770.999999999998,20739.746813836307
20707.0,20145.903243560915
19867.0,18044.38637793605
15810.0,18734.940402098335
22921.0,18512.604326518038
15308.000000000002,17617.539523007028
17488.0,16605.900297503445
14207.0,16028.097878080176
11918.0,15885.29858320276
13815.0,16286.463416242432
15580.0,18326.67104825669
16108.999999999998,19061.761650993754
15550.0,18969.5167687588
13087.0,18172.086850837073
15335.000000000002,18101.11016013496
16358.0,17126.003187024493
12244.0,16040.235632228272
12314.0,16743.567442013013
13645.000000000002,15505.236630652795
11438.0,14513.634494383245
10676.0,15823.956407198884
15179.000000000002,17573.291214118333
14756.999999999998,17663.60613798865
12888.0,17603.904140456205
10043.0,16764.78738289098
14983.0,17992.287495603083
15503.0,18669.27598702342
15722.000000000002,17887.28718242908
12034.0,17156.42769440396
12174.0,15686.626804121015
10756.0,15289.9498041805
11430.0,16053.513411898313
15281.000000000002,16799.485385900152
19468.0,17760.975698885464
20743.0,17772.969744364327
20585.0,18438.05434538344
21568.0,19103.83439974176
19715.0,19291.203310972818
10491.0,18401.6217100748
13089.0,17468.599495760453
16160.999999999998,17309.115256977766
12111.0,14975.033212261136
11538.0,16202.800725737992
10336.0,16936.505054197543
9953.0,17266.143834590195
13491.0,16683.49085373709
16881.0,16521.253415148218
11212.0,15503.529464892086
9080.0,16119.42646351608
18549.0,17083.08133193419
14775.0,18514.04697454147
9092.0,13831.868434203197
20763.0,12506.251586961209
10051.0,12507.472038407903
11964.0,13750.368185629504
17766.0,14761.616675222753
10626.0,15564.527117738166
11323.0,13403.85577796743
15317.0,12589.000786411198
9542.0,13096.683355828496
17588.0,13313.01972774269
13877.000000000002,14098.71311724761
8514.0,13687.209995639785
11691.0,16217.75616268406
10139.0,15982.231319739964
12957.0,15703.142645078306
10461.0,15920.578679200788
13364.0,15933.17966708199
8490.0,12876.750693203912
8465.0,12420.056160451735
12474.0,12883.08565758358
13555.0,13347.268040440234
12707.0,14783.526871782344
13340.0,14457.574034938785
11925.0,15355.421088463341
8435.0,14175.636713143187
8394.0,14524.76729044549
13193.999999999998,16122.500840745175
13418.0,13883.446014941375
12133.0,15233.023136071226
15289.0,14759.973254513312
15124.000000000002,15122.133159821353
14086.000000000002,13313.115199841657
8493.0,13464.940777713015
13234.0,13447.742528314278
15603.0,12878.246771499844
7539.0,14039.014887067533
12640.0,14406.016236755391
13615.000000000002,15018.986097388013
8528.0,12883.016738487086
8347.0,12019.549657416923
15683.0,12640.035281548688
13442.0,13782.73363948596
10245.0,13658.97350417244
12304.0,14135.055642935733
11315.0,15401.56799192064
9028.0,14120.52861734712
11338.0,13950.545417350366
8596.0,15721.520270337725
14155.0,13627.21224551941
13358.000000000002,12597.343686652941
13862.0,12825.732880465539
11018.0,13619.785776119641
8305.0,12672.55328456302
8194.0,11819.80163629862
10565.0,12710.66672673759
10938.0,13606.318000452071
10345.0,12029.575078738562
13559.999999999998,11854.483524362187
13141.0,11453.164175588425
8219.0,10817.444531490159
7880.0,10834.665297255207
10743.0,13499.732032337603
10117.0,13100.619605592316
17389.0,13291.365088238752
12118.0,12800.192519537917
12127.0,12249.537309500662
5635.0,12054.746672732932
8442.0,10728.090160551628
13434.000000000002,12650.58329502727
13443.0,11482.54618699919
11352.0,12398.123227333712
12749.0,12319.619939258357
7895.0,12119.601583772179
8869.0,11251.717571977157
9963.0,10988.964922056974
14439.0,11892.655026951252
11935.0,11698.581612973716
10755.0,10454.449532981931
11800.0,11653.286410965247
12141.0,11942.158366355981
8269.0,10599.096620199107
8199.0,11546.037520778682
13115.999999999998,11790.329300684883
10827.0,12122.110044493726
16258.0,11991.864667503602
8275.0,12176.378207423404
14088.0,12600.933359607103
8420.0,11860.098249912937
8243.0,11966.132876297177
13642.000000000002,12820.63631615273
13483.999999999998,12774.595252756739
11676.0,12649.344333140594
12204.0,12234.64086908406
15514.000000000002,10177.020173142535
8308.0,9047.052813948216
8262.0,8686.439039498344
16696.0,10777.56402980603
14997.000000000002,10719.391627993235
7310.0,9699.456238595847
12898.0,8418.894225835358
10695.0,10054.630536344794
8144.0,9903.485312538547
8087.0,10043.048065497653
13220.999999999998,10308.678790112419
13379.999999999998,9218.080244731973
10987.0,9748.979836115916
10755.0,8846.55592216912
10812.0,8098.298262524549
8051.0,6558.274884061088
8135.000000000001,5462.286543926554
7623.999999999999,7099.679426670488
15273.0,9141.10231795519
13059.0,9359.346732626462
10160.0,9383.839713905514
13286.0,9817.694271517294
8079.0,9082.393288010375
12554.0,8869.115215287246
10819.0,9449.388982096363
13511.000000000002,9305.228044143341
13658.0,7573.98577969608
13101.0,8880.803406964364
12275.0,10734.526192154142
8405.0,8498.100138967231
8054.999999999999,8936.946706571798
13266.0,10222.157233167833
15513.000000000002,11162.94384017642
11692.0,11480.371261779987
13070.000000000002,10771.471372446525
13558.999999999998,10765.006331362787
8179.0,8569.008009989282
8194.0,7722.7326332246275
13469.0,10235.149838389563
13093.999999999998,10830.482390060417
10959.0,10270.7031383748
12717.0,12353.195618868618
9965.0,9609.180260525362
7571.999999999999,7969.211286327767
8134.000000000001,6644.28595992129
14657.000000000002,8185.21707310979
8287.0,9931.879680421493
12205.0,11598.7612250495
12145.0,11264.985808589656
11066.0,11398.94570251971
8147.000000000001,10353.846036699206
8006.0,9599.710449265904
13415.0,12269.584329621133
9764.0,10033.33410922714
9477.0,10270.634464891426
10332.0,9723.859171566513
13316.0,11033.375385103653
12802.0,9990.345128004179
8149.0,9121.27960384266
9861.0,8526.031440163797
11820.0,8309.730634529024
10889.0,8931.332042629685
11180.0,9844.784281303171
12662.0,10284.688551019617
8038.0,9249.139021678886
8054.999999999999,9954.007540030083
12835.0,9952.505942905
12653.0,11055.37999696719
12072.0,11795.382082383247
10176.0,11708.483129677987
12379.0,12565.481398747512
8048.0,8781.594172210884
7689.0,8730.68797288735
14222.0,9537.712721932747
10143.0,9864.030095280878
10733.0,9397.55621615897
10930.0,8807.102788396558
7612.999999999999,8415.95318214764
12164.0,8786.058508381118
9921.0,9453.906752267278
11529.0,11916.260380363037
12943.0,12706.743385822008
9840.0,12570.992502125346
12826.0,11111.255444594442
10360.0,10670.861161181645
8144.0,9377.130153868398
8135.000000000001,10724.557577049465
12971.0,12869.821524931602
13426.0,11717.814613570039
12513.0,11310.379009184888
9122.0,11214.747101715715
11982.0,11296.853414168156
7508.999999999999,8288.116836524268
8153.0,8877.232511920272
12623.0,9888.867943251265
12029.0,8220.633567055931
7969.0,9610.389672405488
12322.0,9406.360432536017
12477.0,10926.884038314502
11219.0,7286.113975371946
11857.0,9322.380624212865
6290.0,10412.360861813651
13877.000000000002,11958.180282592666
10202.0,10854.379492893546
12601.0,11331.269588354531
13448.0,11673.509859690274
13100.0,9893.486540518903
9502.0,7563.270504503837
9283.0,9448.51740578886
11601.0,11182.778239028603
12785.0,11728.041963766396
11934.0,12437.701651574816
12546.0,12987.554592562396
13485.000000000002,10007.400015227877
14075.0,10276.531816611852
13843.0,12098.7623320337
12153.0,9807.388939297196
12070.0,10251.414682420605
9795.0,12337.418607925021
12606.0,12729.262830452833
12391.0,8580.16035112498
9063.0,8738.089251352381
11699.0,9712.014855359155
13485.000000000002,11285.121001730997
13031.0,11327.62710658077
12947.0,12464.514204370695
12038.0,13180.663035340262
11458.0,10157.635807811828
11443.0,11800.705224124535
15612.999999999998,12543.259355869455
12198.0,13844.842757130784
13138.0,13576.66428214471
11587.0,12748.278706707526
13724.0,12835.444165377483
16127.0,12076.640387981017
11881.0,10937.395742985975
12228.0,12537.752608132692
14916.000000000002,12219.68040611752
10363.0,11331.811878484605
11696.0,11157.552659571207
14851.0,12269.149212461376
9950.0,10591.534919086456
11503.0,10797.81589514962
10136.0,12014.920993911379
15220.0,13654.681459725161
13581.0,12350.784252351972
13313.0,12203.85505480296
16419.0,14112.812314201079
18113.0,12879.908908703568
20473.0,12032.120502420064
13794.999999999998,13995.352968417543
12262.0,14345.673310059761
11874.0,13709.68413519046
12796.0,14683.26993121767
14299.0,14661.745808740601
14335.0,11042.785572149587
9365.0,9494.616516959233
14941.000000000002,13012.784187772713
11309.0,12290.216779287399
13108.0,11236.821727324079
10830.0,11737.223139165151
15437.000000000002,14007.166178208145
16612.0,13065.909641379834
12241.0,12425.405046860484
13340.0,13899.854469786507
13723.000000000002,11692.492141312094
12610.0,12554.211880343348
12561.0,12272.63462643278
11671.0,11171.972263502808
14256.0,13811.926647081631
14844.0,12217.64042436454
11218.0,12820.226940896067
14573.999999999998,14191.630658649754
12344.0,14049.272714473882
15989.0,17082.802945744766
14404.0,13497.113576257801
14465.0,10326.075473769224
17017.0,12727.006361600184
14909.999999999998,13772.342907802406
11318.0,12392.53354524293
13064.999999999998,11632.241402480988
16883.0,12853.4853307671
14867.000000000002,13135.754071266369
18641.0,14049.106932497925
20132.0,20084.72739011033
17388.0,18823.833077927142
18568.0,21338.908950408273
20034.0,22549.908016819452
21589.0,23185.003822645267
22094.0,22412.400176300096
24880.0,20778.338745914476
24103.0,21103.83643428259
26704.999999999996,22559.546367004783
25183.0,23417.53081280219
