ytrue,yhat
25355.0,19098.644828780096
26858.999999999996,20001.588004552905
20969.0,19444.005565319134
25770.0,22338.14632007064
25287.0,21699.673216880594
22252.0,21355.618461495542
24725.0,20915.62307202993
24837.0,19649.55495732147
21033.0,22216.694281563774
17042.0,21284.318153724595
16593.0,21047.990056713028
17989.0,21344.159237027307
19183.0,20815.68641059644
16982.0,22299.08667089186
20854.0,21456.369759958397
19036.0,17902.556005199294
17830.0,16826.45109662826
17258.0,16644.683561184123
22483.0,17361.854156926584
18780.0,18653.785300935804
16807.0,19666.529021303373
17866.0,19073.709306108896
17629.0,18260.148462348345
17602.0,17403.0458690709
14919.000000000002,17311.694510833466
17794.0,18112.29573372634
17687.0,19329.222330141332
17666.0,19296.38093552633
14521.999999999998,19186.27025380315
14926.0,18598.01525412336
15962.0,16781.144811312657
17602.0,16736.570923139847
15378.0,21385.704125751585
17296.0,20095.13464395448
18423.0,20882.45155577416
12030.0,20154.583447847406
19888.0,19676.793653901863
15360.000000000002,18673.486026838604
15953.999999999998,18277.044123572567
16789.0,17850.200136332303
18041.0,18626.91841169183
22048.0,18806.110083993444
21579.0,17902.777924997405
24036.0,17313.533162959196
22874.0,16100.890776021766
16243.000000000002,17171.248101761597
15076.0,17557.526439305668
15485.999999999998,18557.047882848317
11280.0,18155.389832144057
12754.0,17476.909293774785
12276.0,17971.508761302335
14107.999999999998,15984.904430906281
13674.0,15745.211936055613
10264.0,16323.644511511735
12641.0,15544.36593714331
14014.0,15295.528559120128
13668.000000000002,14848.915334363799
13401.999999999998,15716.363338721194
13478.0,14253.625449266186
12197.0,13660.77873868542
9915.0,17298.60148144901
12737.0,16995.963803054343
14567.0,18616.656018782465
13490.0,16320.784644414965
13885.0,17701.213370862384
15190.0,15657.45146381303
10809.0,13894.24175317809
14830.0,13488.088447936358
13632.0,13749.549189797292
13605.0,15429.644048643066
13436.000000000002,14451.286244736139
14757.999999999998,14437.332045249106
11627.0,12736.24990223971
9600.0,11872.126151015613
16211.999999999998,12030.006203382098
14983.0,13471.534926748187
13732.0,14379.754856470156
13634.0,13716.386354292252
13735.0,13745.654862254169
9429.0,13218.457374784122
14723.0,12379.579259291304
12821.0,12105.638155474282
15556.0,12487.244202166827
16775.0,12460.628560807118
11627.0,13060.914108017352
12502.0,13426.774289208684
10810.0,12008.44500517281
12593.0,11305.37668291234
13969.0,11292.212444361154
14282.0,11756.376351883426
16477.0,14546.925833920217
12231.0,14322.123214399862
14015.0,15595.178494983958
15975.0,14466.692018465623
11842.0,13796.447589857338
13108.0,13673.075900588588
11946.0,13971.973984119888
13271.0,14507.502498716161
13488.000000000002,13399.4300661165
12994.000000000002,13972.015995945247
13343.0,12838.059644394183
13179.0,12389.78837590011
13204.0,12583.449801504168
9862.0,13209.85984074259
15043.999999999998,13638.770484869816
13265.0,12379.158078717872
11076.0,12747.983732487033
13005.0,11591.237750154645
9097.0,11128.254369897906
15698.000000000002,11320.491441688802
10038.0,11905.89279307276
13859.0,13184.602162196688
15480.0,12069.652161683454
11622.0,12458.08690732875
14972.0,11230.387723691394
9841.0,10706.341244300165
13312.0,10850.862628961746
17397.0,11497.888825949301
16332.0,13332.995488423754
16555.0,12989.535507238063
16903.0,14274.015616870769
14970.000000000002,13103.067926296797
13298.999999999998,12140.750039304525
10060.0,11680.707415129933
13098.000000000002,11614.444066497697
13438.0,13505.68871136018
12192.0,12717.833798997024
9147.0,13071.367334656847
12634.0,11812.401783232537
10962.0,10662.608124037642
11100.0,10832.434278655066
13193.999999999998,11418.771235594013
12869.0,12944.452342497594
12300.0,12247.119877566496
13375.999999999998,11812.71016131808
12167.0,10882.274217164482
8381.0,10600.123783006646
13508.999999999998,10939.629763568475
8221.0,11666.612111448061
13423.0,12852.675107095632
12540.0,12328.208164061765
11979.0,12544.433110347445
11883.0,11590.773516400193
12558.0,11226.688738414423
13389.0,11377.507206342758
13269.0,11812.217811693794
10303.0,13576.36015124094
8053.999999999999,12968.598450541012
11955.0,13724.466676660133
10193.0,12654.642732653105
10321.0,12095.697530916319
13305.000000000002,12017.66742015246
13184.0,10677.868890222873
8459.0,12892.796314897561
8383.0,12273.386312464278
10484.0,11755.103083602173
10076.0,10754.4982638001
9097.0,10229.71285134526
13771.000000000002,10163.916533994241
14551.000000000002,10794.13506347064
7682.0,11071.351284961596
8538.0,10662.632233486023
13554.0,11514.671125383631
8515.0,10658.639919944122
8518.0,10450.170750806203
12555.0,10779.54874767204
9578.0,11415.308504740551
11781.0,10752.964932489414
4143.0,10434.431290820017
9250.0,12030.478497307877
16125.0,11098.07957657817
14425.000000000002,10917.37685836286
9385.0,12720.61694124539
18544.0,12657.133012606098
7780.0,12498.276953165463
14546.999999999998,11305.180318307235
8182.0,13326.860458384614
11378.0,11353.923369283206
8899.0,11410.049371653819
12063.0,11833.338998221194
12337.0,12450.330126873943
10113.0,13159.069674927543
13799.000000000002,10806.016999250325
13839.0,11387.772669874816
9453.0,11463.866201547513
5076.0,12112.050075722822
12204.0,12313.984851176254
11974.0,13366.299928245575
8681.0,11162.841466849464
8492.0,11054.729029295358
13177.0,11007.958124266492
13584.999999999998,10989.751993396465
12395.0,11602.62580901271
11079.0,12552.440465617183
9044.0,13533.300782904163
10713.0,11175.285256129364
10689.0,10983.624003347215
9778.0,11275.905762124046
10976.0,11201.574250498672
12142.0,11557.137011525589
16025.0,12142.274691554718
13361.0,13094.869439196973
8063.0,11529.688066535915
8128.0,11290.774616747813
12335.0,11702.374740630856
9948.0,11528.003090257836
10056.0,11792.199012888244
9583.0,12332.483664274112
13522.0,12943.80737873496
12371.0,11725.19372602518
8223.0,11600.470746078416
7962.999999999999,12259.289202584372
10705.0,11829.595445520497
7245.0,11906.976991099105
7793.999999999999,12568.380616187711
11060.0,13275.053075303205
7266.0,10852.803956427051
9257.0,10840.875842061538
10848.0,11464.442069768436
11434.0,11012.675845013731
10376.0,11166.270343276967
8305.0,11774.66999943529
10571.0,11982.829548643736
6500.0,10181.06547070659
6619.0,10141.359765976338
10132.0,11413.982583820054
13267.0,11142.27871350057
14121.0,11367.422003498099
9292.0,12080.201916311044
9157.0,12674.476949381424
7420.000000000001,9359.017794743926
9034.0,9193.898811401772
8418.0,11745.558201819029
8586.0,11641.011608603605
10114.0,11368.769606589343
13445.0,11867.85923997366
11477.0,12301.858776375768
5866.0,10343.288621444732
8348.0,10185.339993222784
13313.0,10915.985130757244
10085.0,10992.922915703131
8700.0,11428.490164820643
13090.999999999998,12018.5816657281
7222.999999999999,12451.032295345467
11232.0,10127.262795190356
11700.0,10208.095140186084
11052.0,11510.688268712234
7493.999999999999,10886.369895495547
13439.0,10812.872108353815
12627.0,11320.564629527345
14123.0,11853.403363600984
11891.0,9338.819989617472
11532.0,9375.645518721285
11147.0,11397.586659143275
13931.000000000002,11360.095253995138
10450.0,11650.570571123311
10428.0,11982.766086001291
10943.0,12126.906831779277
8225.0,8806.448622230357
8317.0,8851.705082122415
11869.0,11450.429672686585
13631.0,11602.686661097765
6481.999999999999,11844.962756571522
13467.0,11936.30139871143
13255.0,11638.769288245332
