ytrue,yhat
25355.0,17482.072591449196
26858.999999999996,15405.925149684792
20969.0,15361.2835776646
25770.0,15640.385310511667
25287.0,15570.87332152391
22252.0,15501.36133253615
24725.0,15825.670260761013
24837.0,15772.287943498997
21033.0,16206.836649306146
17042.0,16499.658487621437
16593.0,16435.4962821125
17989.0,16371.334076603564
19183.0,16344.2642081228
16982.0,16231.13302065852
20854.0,16167.87262667014
19036.0,16639.38402207437
17830.0,16582.946546410672
17258.0,16526.50907074697
22483.0,16525.53365677122
18780.0,16464.020017225437
16807.0,16358.74819225593
17866.0,16408.698294200265
17629.0,16758.678653484727
17602.0,16707.110915261947
14919.000000000002,16698.03266890566
17794.0,16645.328784350426
17687.0,16592.62489979519
17666.0,16464.74360238599
14521.999999999998,16415.109550300756
14926.0,16759.335559365376
15962.0,16670.237006969437
17602.0,16621.77884494501
15378.0,17061.228708607243
17296.0,16988.600667328985
18423.0,16847.904486703068
12030.0,16799.10927473577
19888.0,17111.945935898413
15360.000000000002,17061.477833804904
15953.999999999998,17011.009731711394
16789.0,16957.800106155035
18041.0,16903.91820205236
22048.0,16762.386338305416
21579.0,16787.088280529122
24036.0,17133.886342652215
22874.0,17078.991147624507
16243.000000000002,17190.184253410112
15076.0,17119.951885046612
15485.999999999998,17049.719516683115
11280.0,16931.692602045605
12754.0,16857.034539368226
12276.0,17243.574902456367
14107.999999999998,17034.146069275328
13674.0,16967.69166370797
10264.0,16901.237258140613
12641.0,16698.776023605653
14014.0,16605.28428933628
13668.000000000002,16534.139892743104
13401.999999999998,16839.87412136018
13478.0,16760.351105112655
12197.0,16680.828088865135
9915.0,17119.368336631036
12737.0,17045.980615646997
14567.0,16948.716116042513
13490.0,16726.47266268941
13885.0,17121.921928893353
15190.0,17039.88214830941
10809.0,16880.41808160554
14830.0,16805.501514296946
13632.0,16730.584946988354
13605.0,16579.548901832364
13436.000000000002,16499.464068881185
14757.999999999998,16885.145223073836
11627.0,16743.433364679167
9600.0,16667.467384940457
16211.999999999998,16591.501405201743
14983.0,16422.120656571093
13732.0,16366.1282772703
13634.0,16294.447154861815
13735.0,16621.539009588625
9429.0,14370.228147098866
14723.0,14295.991756064137
12821.0,14171.70537168201
15556.0,14105.472753962607
16775.0,14025.3177629557
11627.0,13993.745707031896
12502.0,14340.71804206632
10810.0,14275.200496929683
12593.0,14136.646601709417
13969.0,14074.168881620075
14282.0,14011.691161530733
16477.0,13916.801843150686
12231.0,14379.994447741448
14015.0,14713.043635463446
15975.0,14633.536539546412
11842.0,14571.680753913895
13108.0,14509.824968281377
11946.0,14420.783170038609
13271.0,14356.280541745527
13488.000000000002,14292.615803712231
12994.000000000002,14605.919013472694
13343.0,14538.937912911651
13179.0,14471.95681235061
13204.0,14381.256705598627
9862.0,14318.058403585008
