ytrue,yhat
25770.0,17143.437910800312
25287.0,18502.627460454296
22252.0,16136.286499388894
24725.0,17275.022308523297
24837.0,13237.09670889727
21033.0,13367.184024563196
17042.0,13736.532928659866
16593.0,13964.2431639188
19183.0,16259.331078353
16982.0,18142.092949761347
20854.0,18176.764225052582
19036.0,18612.392164222507
17830.0,14357.737837085731
17258.0,15159.82321537023
22483.0,16446.175777743687
18780.0,16758.800414353118
16807.0,13852.698991655488
17866.0,16277.744282455575
17629.0,17806.02299652069
17602.0,18048.35000395436
14919.000000000002,18212.729741676365
17794.0,16320.303341013101
17687.0,14834.192974735779
17666.0,17133.793278070847
14521.999999999998,17117.13623950838
14926.0,14961.180214875183
15962.0,17247.435530433584
17602.0,16548.861732575762
15378.0,20553.43225498435
17296.0,16223.053239465684
18423.0,18330.10398654174
12030.0,17110.950174236645
19888.0,15453.261468147684
15360.000000000002,19607.571550540866
15953.999999999998,20140.143281689157
16789.0,16784.712669754244
18041.0,15170.362820966358
22048.0,17481.211794101106
21579.0,15170.787250205676
24036.0,14846.183538086467
22874.0,14418.202936335798
16243.000000000002,15987.275150698097
15076.0,16319.203992332636
15485.999999999998,16575.450941802457
11280.0,17735.79437809842
12754.0,16294.78873503713
12276.0,15810.430966057826
14107.999999999998,16166.75409059805
13674.0,16498.972956598103
10264.0,16520.82294072805
12641.0,16615.900436235497
14014.0,16983.299523987338
13668.000000000002,16681.866287418055
13401.999999999998,16059.713540002855
13478.0,16025.89632934781
12197.0,14858.082368516769
9915.0,16949.985078689053
12737.0,14678.521771602038
14567.0,16841.514193215324
13490.0,17231.660722916808
13885.0,16851.651882975184
15190.0,16037.671464121806
10809.0,15420.171062797925
14830.0,14796.426262838877
13632.0,15898.773287448766
13605.0,17394.707443902837
13436.000000000002,16255.286464733405
14757.999999999998,15216.769678574257
11627.0,15321.593210098183
9600.0,15904.98795149995
16211.999999999998,15373.717172804829
14983.0,16640.24221795523
13732.0,14891.750097466973
13634.0,15823.517356605853
13735.0,13511.18698526444
9429.0,12939.5061768702
14723.0,12293.920419474696
12821.0,12540.85223700908
15556.0,14323.121168311256
16775.0,13679.814840336521
11627.0,13261.904474274346
12502.0,12951.862688659166
10810.0,12536.69130151343
12593.0,12336.201087978108
13969.0,12655.649329774054
14282.0,12926.816009395583
16477.0,14081.546790432192
12231.0,12768.70529193357
14015.0,15431.011706968384
15975.0,12594.417694556912
11842.0,12050.81695910648
13108.0,13708.413217269785
11946.0,13395.065509479035
13271.0,13364.652091378943
13488.000000000002,11817.61706655451
12994.000000000002,13233.595648269791
13343.0,13436.663978719707
13179.0,12076.041430510417
13204.0,13504.587959286306
9862.0,13305.979725080302
15043.999999999998,12186.215115775602
13265.0,12923.441664417305
11076.0,13682.726802773337
13005.0,11176.152490789827
9097.0,12377.641252145982
15698.000000000002,12678.033676923073
10038.0,13069.723480565182
13859.0,12760.052936178467
15480.0,12775.965392691853
11622.0,12208.832966922588
14972.0,12424.655568335267
9841.0,11954.68592668332
13312.0,13056.8861644464
17397.0,13454.550367702235
16332.0,14120.681418571634
16555.0,14148.780559830164
16903.0,12618.75950285413
14970.000000000002,11612.324037782199
13298.999999999998,10480.809933697443
10060.0,10965.16366714131
13098.000000000002,11273.29264378487
13438.0,13757.623143493034
12192.0,13887.930966982642
9147.0,13821.18334316548
12634.0,12260.535613628992
10962.0,12627.006896006578
11100.0,11853.055945202648
13193.999999999998,12216.167149536057
12869.0,12353.158537307707
12300.0,12110.855960401237
13375.999999999998,11757.85832000664
12167.0,12489.851093261945
8381.0,12090.15421741483
13508.999999999998,11145.9627249194
8221.0,12652.76375522137
13423.0,13365.953391964733
12540.0,11349.27670316694
11979.0,12086.681112400423
11883.0,12427.878879614274
12558.0,11532.368952468687
13389.0,11816.56770866192
13269.0,11818.370890428752
10303.0,14056.1721313574
8053.999999999999,13806.179496646926
11955.0,12319.46061562283
10193.0,11967.429110074
10321.0,12088.12576471925
13305.000000000002,12930.187287639104
13184.0,11734.079046163175
8459.0,13300.344642157377
8383.0,11149.701451312245
10484.0,11250.346766470777
10076.0,11251.15232905307
9097.0,12082.836119008067
13771.000000000002,10608.215911880654
14551.000000000002,12976.016948052453
7682.0,11934.911637181847
8538.0,11736.740672901376
13554.0,11830.333259470925
8515.0,11716.4151021089
8518.0,11070.884573895923
12555.0,10612.555368483296
9578.0,12154.586924702848
11781.0,10945.573746558599
4143.0,10690.600918726721
9250.0,12629.597851765413
16125.0,11603.669182047306
14425.000000000002,11999.029986244297
9385.0,11187.125089055311
18544.0,11249.167197321683
7780.0,10238.998758305064
14546.999999999998,10152.375932729308
8182.0,11795.936214053716
11378.0,11004.523254189518
8899.0,12030.665497037156
12063.0,11148.889600268885
12337.0,12339.444118025649
10113.0,10326.344276258573
13799.000000000002,10773.558393891917
13839.0,11349.258557655534
9453.0,11673.177803604607
5076.0,12068.731570466878
12204.0,12053.473311155192
11974.0,11395.275783891884
8681.0,10838.509593952303
8492.0,10762.856986830295
13177.0,10173.46900314701
13584.999999999998,10066.332468332603
12395.0,10855.784745824167
11079.0,11619.368715953708
9044.0,12279.093273585071
10713.0,9240.01709108169
10689.0,10328.433139695902
9778.0,11967.529039964746
10976.0,11574.646082358115
12142.0,11019.740366553517
16025.0,10988.676992612447
13361.0,10840.064377066481
8063.0,10411.000677687656
8128.0,10503.576626861375
12335.0,11043.655130089612
9948.0,11057.7087202962
10056.0,11247.742552531303
9583.0,12703.554138725822
13522.0,12355.117190374509
12371.0,10187.791725182136
8223.0,9810.966821107522
7962.999999999999,10184.071133053385
10705.0,10386.474609758594
7245.0,10520.232588425235
7793.999999999999,10074.299663528824
11060.0,10503.36604519804
7266.0,11075.662118175727
9257.0,10347.117580640936
10848.0,10298.971559689635
11434.0,10963.78011712706
10376.0,11447.494109867805
8305.0,11858.923318064979
10571.0,12395.187879346513
6500.0,10343.332012428917
6619.0,9584.707240452914
10132.0,11259.198229859257
13267.0,11134.550785369905
14121.0,11005.181027908971
9292.0,12547.161484202426
9157.0,12181.711850758169
7420.000000000001,10381.021056841199
9034.0,9977.506023643426
8418.0,10949.476721772302
8586.0,10799.335851714919
10114.0,10413.103773930894
13445.0,11637.005522816818
11477.0,12033.983977040696
5866.0,10397.866694764707
8348.0,9262.154521721883
13313.0,12166.675717857164
10085.0,10831.989610143039
8700.0,10954.359734530659
13090.999999999998,11849.824899180783
7222.999999999999,12097.715075114193
11232.0,11135.251045857904
11700.0,10292.318700000164
11052.0,10199.587610881392
7493.999999999999,11626.746914874395
13439.0,11762.2093408767
12627.0,11682.204548948743
14123.0,12323.94289605603
11891.0,10496.658364462726
11532.0,10511.736277073775
11147.0,10903.826969960937
13931.000000000002,10796.41273545498
10450.0,10278.51352135659
10428.0,11586.733111720338
10943.0,11704.309262621016
8225.0,10068.075172298064
8317.0,9787.710042177314
11869.0,10372.694106077399
13631.0,11500.230271018283
6481.999999999999,12147.515438614648
13467.0,11943.639479294652
13255.0,11653.503463493265
7557.0,9230.266583646757
8440.0,9440.916612690335
13534.999999999998,12140.34188498587
8717.0,11729.997748439462
13091.999999999998,12591.266636494978
13818.999999999998,11562.500974994175
11418.0,12557.311483906195
8952.0,10013.102420335876
8468.0,9885.426124394608
12935.999999999998,11963.35022918888
10695.0,11425.168122299001
8111.0,10007.680921237066
9850.0,9887.741471500489
15732.0,10746.119427107451
8348.0,11339.952074180488
7207.0,10643.897662357302
12108.0,10618.858488109374
12372.0,13282.786843587235
15761.0,10883.583736507144
11201.0,10538.238804387369
13479.0,11148.072924834207
12856.0,10516.975369697268
8111.0,9302.13925260287
12429.0,10676.649529819997
9874.0,11638.580472226846
11737.0,13110.009474447987
9041.0,14378.550785780817
13350.999999999998,12881.788560546223
8311.0,11008.40066809072
8169.0,9695.840862250117
13197.999999999998,12321.347354137602
9558.0,11750.989383483666
8645.0,11474.001965297064
13868.0,10847.91152951134
9282.0,12265.033999299672
8429.0,10665.522337567621
10946.0,10421.63592247098
12853.0,12200.168223070425
12768.0,11827.660646492066
11543.0,11631.390337546874
11583.0,12230.326493122093
12162.0,14087.338099135892
9818.0,11226.429682556556
10131.0,11272.37496996037
13148.000000000002,11996.86501312702
12946.0,11723.169991297931
11910.0,13023.617089806272
10786.0,12759.652414907408
10643.0,11922.583113071281
4945.0,10944.49584732678
10043.0,9389.115428863679
13333.000000000002,12837.132747894046
14857.999999999998,12279.550748766047
13203.0,13301.132195651518
16874.0,12902.989851619519
18929.0,13800.411382943037
17617.0,10597.956446668284
7312.999999999999,10406.437000081407
13633.0,12844.238044158677
8435.0,11614.771698767847
11381.0,11638.267183489808
13676.0,12090.807722110416
13867.0,12122.488299896091
10064.0,8813.1730832481
8345.0,9211.234236749031
13399.0,11916.260546257594
13652.0,11959.571434508629
12523.0,12164.488629564848
12052.0,12353.298510419725
9315.0,12039.204104620747
8232.0,10376.686038649039
8151.0,9866.54901521308
12046.0,11573.52525333397
14116.0,13072.696980268716
12618.0,12820.777857224091
8727.0,13387.336117322493
15048.000000000002,12183.564796510129
