ytrue,yhat
2018.0,2017.225384207706
2018.0,2016.791302255829
2018.0,2017.238147783769
2018.0,2017.557338497555
2018.0,2017.2475595646813
2018.0,2017.0504246429848
2018.0,2017.0981888908384
2018.0,2016.9011224333103
2018.0,2016.9346809242913
2018.0,2016.8097429212057
2018.0,2016.8238170829604
2018.0,2016.8417216574985
2018.0,2017.19599398467
2018.0,2016.8600926687925
2018.0,2016.8225130618152
2018.0,2016.8470242208732
2018.0,2016.861390409412
2018.0,2016.9522617312177
2018.0,2016.9053455455628
2018.0,2017.0152118875326
2018.0,2017.4076975882476
2018.0,2016.9406421519604
2018.0,2017.069066953367
2018.0,2016.8878752828368
2018.0,2016.7186236685416
2018.0,2016.8466785404814
2018.0,2016.7502871220397
2018.0,2017.050306073828
2018.0,2016.8680513850854
2018.0,2017.1554367581846
2018.0,2016.7862681323904
2018.0,2017.8413447718326
2018.0,2017.3433719397424
2018.0,2016.8948915582334
2018.0,2017.062343264927
2018.0,2017.3879482358586
2018.0,2017.375363457226
2018.0,2017.0216784922861
2018.0,2016.9264132805472
2018.0,2017.1568287379787
2018.0,2016.8778293735247
2018.0,2016.5663410230966
2018.0,2016.9865425698824
2018.0,2016.9241486928613
2018.0,2017.015257537496
2018.0,2017.0144416518183
2018.0,2017.0284273798013
2018.0,2016.9110362946299
2018.0,2017.5733490958821
2018.0,2016.9582537561594
2018.0,2017.2962460421797
2018.0,2017.4338793178392
2018.0,2017.3145350440907
2018.0,2017.5576221306724
2018.0,2017.4894290691989
2018.0,2017.2410794722518
2018.0,2016.8656536052467
2018.0,2017.039712078157
2018.0,2017.2802725380075
2018.0,2016.9333723321404
2018.0,2017.4291946354065
2018.0,2017.255203019897
2018.0,2016.8144362588332
2018.0,2017.086658081286
2018.0,2017.15835776877
2018.0,2017.368523106771
2018.0,2017.383489179041
2018.0,2017.54804555506
2018.0,2016.951219633134
2018.0,2016.952555705881
2018.0,2016.9379238448523
2018.0,2017.3741269562768
2018.0,2016.6991693418768
2018.0,2016.9002485621834
2018.0,2017.065180683151
2018.0,2016.8307493420007
2018.0,2016.9346490687713
2018.0,2017.070857097947
2018.0,2017.400136647346
2018.0,2017.1585035520054
2018.0,2016.9465832377543
2018.0,2016.993706327234
2018.0,2016.873669740509
2018.0,2016.802711910369
2018.0,2016.8310457939822
2018.0,2016.9162928065837
2018.0,2017.0762229987358
2018.0,2017.0906097247685
2018.0,2017.4699590986493
2018.0,2017.470221831445
2018.0,2017.234903679341
2018.0,2017.1844059066666
2018.0,2017.101584802691
2018.0,2017.2419813146428
2018.0,2017.3675014091034
2018.0,2017.1580666974205
2018.0,2017.6382626318107
2018.0,2018.2107426270843
2018.0,2017.4207055655572
2018.0,2017.0057762855713
2018.0,2017.2109589844715
2018.0,2017.123433599384
2018.0,2016.9249791181035
2018.0,2017.0164979181593
2018.0,2016.8012746571228
2018.0,2017.3607635896735
2018.0,2016.859695912142
2018.0,2016.859841222372
2018.0,2017.225283231725
2018.0,2017.1358897837467
2018.0,2017.142967870115
2018.0,2017.3422381991315
2018.0,2017.0609157084145
2018.0,2017.2566366090275
2018.0,2017.6819842419075
2018.0,2017.3569487170832
2018.0,2017.556241029575
2018.0,2017.1672782103767
2018.0,2016.9454677840802
2018.0,2016.935392165682
2018.0,2017.1676911327609
2018.0,2017.2954825964982
2018.0,2016.9242782158442
2018.0,2016.8668069686205
2018.0,2017.0221114371498
2018.0,2016.7814209888015
2018.0,2017.061211652941
2018.0,2016.7977752794638
2018.0,2017.4549702522393
2018.0,2017.0972500179942
2018.0,2017.158543000886
2018.0,2017.31787833387
2018.0,2017.1405157481306
2018.0,2017.0360648340784
2018.0,2016.645414084943
2018.0,2017.0125978906403
2018.0,2018.6129017588528
2018.0,2017.7867449932735
2018.0,2016.9686381943484
2018.0,2017.50687078175
2018.0,2017.5027328769136
2018.0,2017.3036211261763
2018.0,2017.123231073073
2018.0,2016.6988461025871
2018.0,2016.8026438270572
2018.0,2017.059438736916
2018.0,2016.7986176124823
2018.0,2016.9639407546374
2018.0,2016.7676536258575
2018.0,2016.9284277847214
2018.0,2016.7876780527185
2018.0,2017.2487187510412
2018.0,2016.96992037747
2018.0,2016.765175606647
2018.0,2017.0709180105027
2018.0,2016.6906658389003
2018.0,2016.7522877766003
2018.0,2017.0022944944778
2018.0,2017.0869583018439
2018.0,2017.13786063505
2018.0,2016.8844520559928
2018.0,2018.098009173327
2018.0,2016.929416813106
2018.0,2017.0212277603628
2018.0,2016.8874003818885
2018.0,2016.8371317133144
2018.0,2017.0210995946845
2018.0,2016.700277679644
2018.0,2016.6580919691946
2018.0,2017.5940218281148
2018.0,2016.8481682357394
2018.0,2016.91594428237
2018.0,2016.8547883666286
2018.0,2016.9422719528527
2018.0,2016.8879516239285
2018.0,2016.6439165045556
2018.0,2016.823483360355
2018.0,2017.1072315957558
2018.0,2017.2161557686336
2018.0,2017.0449311895989
2018.0,2017.139795254885
2018.0,2016.6882879045552
2018.0,2016.928482535315
2018.0,2017.0813964272502
2018.0,2016.7691154472936
2018.0,2017.7934433312564
2018.0,2017.2238877698323
2018.0,2017.9493184953985
2018.0,2017.3565393259046
2018.0,2016.7009738596441
2018.0,2016.8475500490401
2018.0,2016.679029844997
2018.0,2016.528450237
2018.0,2016.5115260115786
2018.0,2016.6991190900733
2018.0,2016.7611445367772
2018.0,2016.7546618093065
2018.0,2016.5347722593524
2018.0,2016.8538628871847
