ytrue,yhat
25355.0,19070.82982695238
26858.999999999996,22004.434751963814
20969.0,19805.894085658812
25770.0,19666.56328514332
25287.0,19368.927673043578
22252.0,19226.609446893908
24725.0,20439.242234306475
24837.0,19019.95464396265
21033.0,21800.472104217584
17042.0,21487.889098877527
16593.0,21295.612766635768
17989.0,21232.368288221118
19183.0,20151.819071053964
16982.0,21207.836153418815
20854.0,20418.44534515583
19036.0,18369.35719777445
17830.0,17728.79271347801
17258.0,17488.783396493593
22483.0,17661.255696890184
18780.0,18139.435787236216
16807.0,19670.36231713216
17866.0,18592.78971730974
17629.0,17377.340970707883
17602.0,16955.734481734595
14919.000000000002,17016.24255579468
17794.0,17496.27156998826
17687.0,18252.55390179146
17666.0,18787.081161460083
14521.999999999998,18206.616616592422
14926.0,16573.191688571707
15962.0,16078.589023566448
17602.0,16012.198772139347
15378.0,20521.920050919285
17296.0,19044.078434151314
18423.0,20201.420238932827
12030.0,19319.762013390904
19888.0,18232.501986565
15360.000000000002,17680.922133882268
15953.999999999998,17485.129590953813
16789.0,17674.568620048423
18041.0,18172.22624886663
22048.0,18960.7895211066
21579.0,19030.525443807237
24036.0,20053.971815889567
22874.0,20002.687977280864
16243.000000000002,21017.56054929979
15076.0,16845.341502661497
15485.999999999998,17431.71119060364
11280.0,17409.134321739424
12754.0,16458.070456017547
12276.0,15718.988942573757
14107.999999999998,14437.101352923126
13674.0,14324.108016360597
10264.0,14493.851582357262
12641.0,13372.791948330336
14014.0,16369.143126329234
13668.000000000002,14099.968090703725
13401.999999999998,14921.01706848881
13478.0,13936.464837547277
12197.0,13273.264273545481
9915.0,14753.118104273226
12737.0,15023.48256676005
14567.0,15525.621915188585
13490.0,13853.109243549592
13885.0,13075.662311165861
15190.0,12429.711659715169
10809.0,12229.106586746428
14830.0,12210.645555556248
13632.0,15310.388501369205
13605.0,14398.683435422112
13436.000000000002,13297.297841464582
14757.999999999998,13381.211648644048
11627.0,12576.523748082422
9600.0,12137.389789321373
16211.999999999998,12077.77787566253
14983.0,12615.00419812092
13732.0,14184.257586833792
13634.0,13194.580802742474
13735.0,13536.791531431687
9429.0,12540.404683923643
14723.0,12026.68029787906
12821.0,12067.944080222183
15556.0,12276.034913713816
16775.0,13862.616463850862
11627.0,13165.592014554886
12502.0,13212.307605849785
10810.0,12324.022482603883
12593.0,11876.625285017853
13969.0,11830.027942650238
14282.0,12639.027165509524
16477.0,14062.436431201491
12231.0,13557.9117758753
14015.0,12927.513283448714
15975.0,12359.435174619439
11842.0,12232.00582014869
13108.0,12514.53128100746
11946.0,13712.816205519206
13271.0,14328.204120783324
13488.000000000002,13089.695888434795
12994.000000000002,13238.035464056622
13343.0,12633.00272223764
13179.0,12458.773756785968
13204.0,12677.835550532725
9862.0,13214.78904024535
15043.999999999998,13829.835208710443
13265.0,12476.21442427705
11076.0,12927.4324352174
13005.0,12080.451060370024
9097.0,11651.146952048775
15698.000000000002,11647.38725043272
10038.0,11984.551618858839
13859.0,13298.245806758254
15480.0,12339.936043840857
11622.0,12769.117124651877
14972.0,11847.79130492361
9841.0,11390.046600875925
13312.0,11365.30544643888
17397.0,11991.71985324944
16332.0,13897.556132916034
16555.0,13156.555794782778
16903.0,13213.056061937783
14970.000000000002,16166.417226472906
13298.999999999998,12380.083344808087
10060.0,12225.64538752749
13098.000000000002,12348.580212038843
13438.0,13816.494866249825
12192.0,12587.286148753235
9147.0,13123.60941242268
12634.0,12340.413209588334
10962.0,11632.503325037456
11100.0,11725.494048995033
13193.999999999998,12062.481510657182
12869.0,13479.050482507591
12300.0,12278.849862006813
13375.999999999998,12430.82616176775
12167.0,11806.867276427733
8381.0,11563.626817031438
13508.999999999998,11663.030615238196
8221.0,11865.836085493327
13423.0,13345.572069612183
12540.0,12273.745643003678
11979.0,12393.659372352178
11883.0,11637.033326582785
12558.0,11278.320622336692
13389.0,11317.68387807544
13269.0,11665.01200909831
10303.0,13419.301118005611
8053.999999999999,12401.206853419439
11955.0,12920.13813609403
10193.0,12078.311937895247
10321.0,11595.593714539804
13305.000000000002,12418.805691210167
13184.0,11744.716657531117
8459.0,13211.365849734264
8383.0,11996.304977886684
10484.0,12200.812856923307
10076.0,11391.254804827144
9097.0,11017.053393826465
13771.000000000002,11000.07536712551
14551.000000000002,11483.344297518572
7682.0,11464.088369923109
8538.0,10520.238715338002
13554.0,11985.129673870893
8515.0,11333.414575877156
8518.0,11070.919384924204
12555.0,11031.155783260063
9578.0,11459.313896923011
11781.0,11429.385086566737
4143.0,10514.708280999797
9250.0,11891.233613639477
16125.0,11223.638571180349
14425.000000000002,10998.851412756667
9385.0,11758.919092923838
18544.0,11989.450699387156
7780.0,11836.251542915457
14546.999999999998,10473.846443279583
8182.0,12453.813836016943
11378.0,11698.903582477968
